onset	duration	parametric_modulation	regressor	description
24.032	2	1	1	HV Go
52.032	2	1	1	HV Go
60.032	2	1	1	HV Go
72.032	2	1	1	HV Go
95.033	2	1	1	HV Go
130.03	2	1	1	HV Go
79.032	2	1	2	HV NoGo
90.032	2	1	2	HV NoGo
102.03	2	1	2	HV NoGo
111.03	2	1	2	HV NoGo
139.03	2	1	2	HV NoGo
157.02	2	1	2	HV NoGo
44.032	2	1	3	LV Go
63.032	2	1	3	LV Go
75.032	2	1	3	LV Go
82.032	2	1	3	LV Go
125.03	2	1	3	LV Go
148.03	2	1	3	LV Go
15.031	2	1	4	LV NoGo
20.031	2	1	4	LV NoGo
27.032	2	1	4	LV NoGo
41.033	2	1	4	LV NoGo
85.032	2	1	4	LV NoGo
152.03	2	1	4	LV NoGo
2.1599	2	1	5	HV Neutral
66.032	2	1	5	HV Neutral
108.03	2	1	5	HV Neutral
116.03	2	1	5	HV Neutral
119.03	2	1	5	HV Neutral
122.03	2	1	5	HV Neutral
6.031	2	1	6	LV Neutral
31.032	2	1	6	LV Neutral
35.032	2	1	6	LV Neutral
47.032	2	1	6	LV Neutral
135.03	2	1	6	LV Neutral
145.03	2	1	6	LV Neutral
105.03	2	1	7	HV Sanity
161.03	2	1	7	HV Sanity
11.031	2	1	8	LV Sanity
69.032	2	1	8	LV Sanity
24.032	2	0.11111	9	HV Go - by choice
52.032	2	-0.30556	9	HV Go - by choice
60.032	2	0.19444	9	HV Go - by choice
72.032	2	-0.055556	9	HV Go - by choice
95.033	2	0.11111	9	HV Go - by choice
130.03	2	-0.055556	9	HV Go - by choice
79.032	2	-0.11616	10	HV NoGo - by choice
90.032	2	-0.032828	10	HV NoGo - by choice
102.03	2	0.30051	10	HV NoGo - by choice
111.03	2	0.16414	10	HV NoGo - by choice
139.03	2	-0.11616	10	HV NoGo - by choice
157.02	2	-0.19949	10	HV NoGo - by choice
44.032	2	-0.23232	11	LV Go - by choice
63.032	2	0.18434	11	LV Go - by choice
75.032	2	0.18434	11	LV Go - by choice
82.032	2	-0.088384	11	LV Go - by choice
125.03	2	-0.14899	11	LV Go - by choice
148.03	2	0.10101	11	LV Go - by choice
15.031	2	0.26768	12	LV NoGo - by choice
20.031	2	-0.18687	12	LV NoGo - by choice
27.032	2	-0.10354	12	LV NoGo - by choice
41.033	2	0.14646	12	LV NoGo - by choice
85.032	2	-0.020202	12	LV NoGo - by choice
152.03	2	-0.10354	12	LV NoGo - by choice
2.1599	2	0.16858	13	All - by value
6.031	2	-0.1764	13	All - by value
11.031	2	-0.31041	13	All - by value
15.031	2	-0.21991	13	All - by value
20.031	2	-0.19497	13	All - by value
24.032	2	0.20189	13	All - by value
27.032	2	-0.28727	13	All - by value
31.032	2	-0.15677	13	All - by value
35.032	2	-0.17703	13	All - by value
41.033	2	-0.24376	13	All - by value
44.032	2	-0.18727	13	All - by value
47.032	2	-0.14155	13	All - by value
52.032	2	0.21845	13	All - by value
60.032	2	0.27544	13	All - by value
63.032	2	-0.26272	13	All - by value
66.032	2	0.15392	13	All - by value
69.032	2	-0.32504	13	All - by value
72.032	2	0.18725	13	All - by value
75.032	2	-0.20688	13	All - by value
79.032	2	0.18809	13	All - by value
82.032	2	-0.28674	13	All - by value
85.032	2	-0.25338	13	All - by value
90.032	2	0.22472	13	All - by value
95.033	2	0.31884	13	All - by value
102.03	2	0.29576	13	All - by value
105.03	2	0.33138	13	All - by value
108.03	2	0.14335	13	All - by value
111.03	2	0.18603	13	All - by value
116.03	2	0.12889	13	All - by value
119.03	2	0.38029	13	All - by value
122.03	2	0.33731	13	All - by value
125.03	2	-0.25307	13	All - by value
130.03	2	0.17799	13	All - by value
135.03	2	-0.34128	13	All - by value
139.03	2	0.18446	13	All - by value
145.03	2	-0.32922	13	All - by value
148.03	2	-0.19195	13	All - by value
152.03	2	-0.18193	13	All - by value
157.02	2	0.29473	13	All - by value
161.03	2	0.33018	13	All - by value
