onset	duration	parametric_modulation	regressor	description
16.023	2	1	1	HV Go
27.012	2	1	1	HV Go
45.013	2	1	1	HV Go
77.017	2	1	1	HV Go
145.01	2	1	1	HV Go
157.01	2	1	1	HV Go
19.024	2	1	2	HV NoGo
22.024	2	1	2	HV NoGo
30.026	2	1	2	HV NoGo
104.02	2	1	2	HV NoGo
154.01	2	1	2	HV NoGo
161.01	2	1	2	HV NoGo
2.1539	2	1	3	LV Go
52.013	2	1	3	LV Go
101.02	2	1	3	LV Go
122.02	2	1	3	LV Go
130.03	2	1	3	LV Go
134.01	2	1	3	LV Go
56.014	2	1	4	LV NoGo
59.014	2	1	4	LV NoGo
62.014	2	1	4	LV NoGo
81.018	2	1	4	LV NoGo
92.02	2	1	4	LV NoGo
115.02	2	1	4	LV NoGo
7.0216	2	1	5	HV Neutral
72.016	2	1	5	HV Neutral
86.019	2	1	5	HV Neutral
127.01	2	1	5	HV Neutral
137.01	2	1	5	HV Neutral
142.01	2	1	5	HV Neutral
33.012	2	1	6	LV Neutral
40.013	2	1	6	LV Neutral
65.015	2	1	6	LV Neutral
68.016	2	1	6	LV Neutral
107.02	2	1	6	LV Neutral
150.01	2	1	6	LV Neutral
10.022	2	1	7	HV Sanity
37.012	2	1	7	HV Sanity
97.021	2	1	8	LV Sanity
119.01	2	1	8	LV Sanity
16.023	2	-0.0025253	9	HV Go - by choice
27.012	2	-0.38889	9	HV Go - by choice
45.013	2	0.065657	9	HV Go - by choice
77.017	2	0.080808	9	HV Go - by choice
145.01	2	0.16414	9	HV Go - by choice
157.01	2	0.080808	9	HV Go - by choice
19.024	2	-0.074495	10	HV NoGo - by choice
22.024	2	0.17551	10	HV NoGo - by choice
30.026	2	0.25884	10	HV NoGo - by choice
104.02	2	-0.059343	10	HV NoGo - by choice
154.01	2	-0.059343	10	HV NoGo - by choice
161.01	2	-0.24116	10	HV NoGo - by choice
2.1539	2	-0.055556	11	LV Go - by choice
52.013	2	-0.022222	11	LV Go - by choice
101.02	2	0.061111	11	LV Go - by choice
122.02	2	0.14444	11	LV Go - by choice
130.03	2	0.14444	11	LV Go - by choice
134.01	2	-0.27222	11	LV Go - by choice
56.014	2	0.039141	12	LV NoGo - by choice
59.014	2	-0.14268	12	LV NoGo - by choice
62.014	2	0.10732	12	LV NoGo - by choice
81.018	2	-0.051768	12	LV NoGo - by choice
92.02	2	0.10732	12	LV NoGo - by choice
115.02	2	-0.059343	12	LV NoGo - by choice
2.1539	2	-0.18193	13	All - by value
7.0216	2	0.1004	13	All - by value
10.022	2	0.3047	13	All - by value
16.023	2	0.11591	13	All - by value
19.024	2	0.18764	13	All - by value
22.024	2	0.22139	13	All - by value
27.012	2	0.11758	13	All - by value
30.026	2	0.20399	13	All - by value
33.012	2	-0.094108	13	All - by value
37.012	2	0.26825	13	All - by value
40.013	2	-0.098348	13	All - by value
45.013	2	0.23013	13	All - by value
52.013	2	-0.24636	13	All - by value
56.014	2	-0.164	13	All - by value
59.014	2	-0.20405	13	All - by value
62.014	2	-0.15798	13	All - by value
65.015	2	-0.081147	13	All - by value
68.016	2	-0.33856	13	All - by value
72.016	2	0.31014	13	All - by value
77.017	2	0.21368	13	All - by value
81.018	2	-0.21593	13	All - by value
86.019	2	0.31954	13	All - by value
92.02	2	-0.16611	13	All - by value
97.021	2	-0.25869	13	All - by value
101.02	2	-0.20311	13	All - by value
104.02	2	0.26093	13	All - by value
107.02	2	-0.31152	13	All - by value
115.02	2	-0.19431	13	All - by value
119.01	2	-0.2657	13	All - by value
122.02	2	-0.18716	13	All - by value
127.01	2	0.096769	13	All - by value
130.03	2	-0.1291	13	All - by value
134.01	2	-0.16501	13	All - by value
137.01	2	0.099422	13	All - by value
142.01	2	0.092664	13	All - by value
145.01	2	0.23509	13	All - by value
150.01	2	-0.068321	13	All - by value
154.01	2	0.11797	13	All - by value
157.01	2	0.13287	13	All - by value
161.01	2	0.10236	13	All - by value
