onset	duration	parametric_modulation	regressor	description
11.019	2	1	1	HV Go
30.022	2	1	1	HV Go
79.015	2	1	1	HV Go
97.017	2	1	1	HV Go
100.02	2	1	1	HV Go
103.02	2	1	1	HV Go
2.117	2	1	2	HV NoGo
15.019	2	1	2	HV NoGo
70.015	2	1	2	HV NoGo
87.015	2	1	2	HV NoGo
94.016	2	1	2	HV NoGo
142.02	2	1	2	HV NoGo
52.015	2	1	3	LV Go
60.015	2	1	3	LV Go
65.015	2	1	3	LV Go
118.02	2	1	3	LV Go
129.02	2	1	3	LV Go
134.02	2	1	3	LV Go
56.015	2	1	4	LV NoGo
107.02	2	1	4	LV NoGo
112.02	2	1	4	LV NoGo
115.02	2	1	4	LV NoGo
126.02	2	1	4	LV NoGo
158.02	2	1	4	LV NoGo
44.015	2	1	5	HV Neutral
49.015	2	1	5	HV Neutral
75.015	2	1	5	HV Neutral
90.016	2	1	5	HV Neutral
123.02	2	1	5	HV Neutral
145.02	2	1	5	HV Neutral
8.0181	2	1	6	LV Neutral
35.015	2	1	6	LV Neutral
83.015	2	1	6	LV Neutral
139.02	2	1	6	LV Neutral
148.02	2	1	6	LV Neutral
161.02	2	1	6	LV Neutral
19.02	2	1	7	HV Sanity
27.015	2	1	7	HV Sanity
38.015	2	1	8	LV Sanity
151.02	2	1	8	LV Sanity
11.019	2	-0.31944	9	HV Go - by choice
30.022	2	0.097222	9	HV Go - by choice
79.015	2	0.43056	9	HV Go - by choice
97.017	2	-0.31944	9	HV Go - by choice
100.02	2	0.18056	9	HV Go - by choice
103.02	2	-0.069444	9	HV Go - by choice
2.117	2	0.15278	10	HV NoGo - by choice
15.019	2	0.15278	10	HV NoGo - by choice
70.015	2	-0.18056	10	HV NoGo - by choice
87.015	2	0.069444	10	HV NoGo - by choice
94.016	2	-0.43056	10	HV NoGo - by choice
142.02	2	0.23611	10	HV NoGo - by choice
52.015	2	0.28283	11	LV Go - by choice
60.015	2	0.16919	11	LV Go - by choice
65.015	2	-0.30051	11	LV Go - by choice
118.02	2	0.11616	11	LV Go - by choice
129.02	2	-0.13384	11	LV Go - by choice
134.02	2	-0.13384	11	LV Go - by choice
56.015	2	0.010101	12	LV NoGo - by choice
107.02	2	0.46465	12	LV NoGo - by choice
112.02	2	-0.035354	12	LV NoGo - by choice
115.02	2	-0.035354	12	LV NoGo - by choice
126.02	2	-0.11869	12	LV NoGo - by choice
158.02	2	-0.28535	12	LV NoGo - by choice
2.117	2	0.21581	13	All - by value
8.0181	2	-0.38146	13	All - by value
11.019	2	0.22609	13	All - by value
15.019	2	0.29375	13	All - by value
19.02	2	0.35349	13	All - by value
27.015	2	0.31701	13	All - by value
30.022	2	0.17671	13	All - by value
35.015	2	-0.11367	13	All - by value
38.015	2	-0.34133	13	All - by value
44.015	2	0.37736	13	All - by value
49.015	2	0.38256	13	All - by value
52.015	2	-0.25764	13	All - by value
56.015	2	-0.21088	13	All - by value
60.015	2	-0.22146	13	All - by value
65.015	2	-0.14529	13	All - by value
70.015	2	0.24776	13	All - by value
75.015	2	0.11404	13	All - by value
79.015	2	0.25965	13	All - by value
83.015	2	-0.36644	13	All - by value
87.015	2	0.17683	13	All - by value
90.016	2	0.14669	13	All - by value
94.016	2	0.16239	13	All - by value
97.017	2	0.16691	13	All - by value
100.02	2	0.26756	13	All - by value
103.02	2	0.196	13	All - by value
107.02	2	-0.15503	13	All - by value
112.02	2	-0.277	13	All - by value
115.02	2	-0.25797	13	All - by value
118.02	2	-0.21646	13	All - by value
123.02	2	0.10385	13	All - by value
126.02	2	-0.25737	13	All - by value
129.02	2	-0.2851	13	All - by value
134.02	2	-0.2115	13	All - by value
139.02	2	-0.13306	13	All - by value
142.02	2	0.22125	13	All - by value
145.02	2	0.12446	13	All - by value
148.02	2	-0.093804	13	All - by value
151.02	2	-0.2925	13	All - by value
158.02	2	-0.2135	13	All - by value
161.02	2	-0.098694	13	All - by value
