onset	duration	parametric_modulation	regressor	description
6.0158	2	1	1	HV Go
27.016	2	1	1	HV Go
31.016	2	1	1	HV Go
111.02	2	1	1	HV Go
130.02	2	1	1	HV Go
152.02	2	1	1	HV Go
2.1491	2	1	2	HV NoGo
20.016	2	1	2	HV NoGo
69.017	2	1	2	HV NoGo
108.02	2	1	2	HV NoGo
139.02	2	1	2	HV NoGo
145.02	2	1	2	HV NoGo
66.017	2	1	3	LV Go
82.017	2	1	3	LV Go
105.02	2	1	3	LV Go
125.02	2	1	3	LV Go
135.02	2	1	3	LV Go
157.02	2	1	3	LV Go
35.017	2	1	4	LV NoGo
44.018	2	1	4	LV NoGo
52.02	2	1	4	LV NoGo
75.017	2	1	4	LV NoGo
90.017	2	1	4	LV NoGo
122.02	2	1	4	LV NoGo
11.016	2	1	5	HV Neutral
47.019	2	1	5	HV Neutral
95.017	2	1	5	HV Neutral
102.02	2	1	5	HV Neutral
148.02	2	1	5	HV Neutral
161.02	2	1	5	HV Neutral
15.016	2	1	6	LV Neutral
60.017	2	1	6	LV Neutral
63.017	2	1	6	LV Neutral
79.017	2	1	6	LV Neutral
85.017	2	1	6	LV Neutral
116.02	2	1	6	LV Neutral
41.018	2	1	7	HV Sanity
72.017	2	1	7	HV Sanity
24.016	2	1	8	LV Sanity
119.02	2	1	8	LV Sanity
6.0158	2	0.20833	9	HV Go - by choice
27.016	2	0.125	9	HV Go - by choice
31.016	2	0.29167	9	HV Go - by choice
111.02	2	-0.375	9	HV Go - by choice
130.02	2	0.041667	9	HV Go - by choice
152.02	2	-0.29167	9	HV Go - by choice
2.1491	2	0.041667	10	HV NoGo - by choice
20.016	2	0.041667	10	HV NoGo - by choice
69.017	2	-0.041667	10	HV NoGo - by choice
108.02	2	0.29167	10	HV NoGo - by choice
139.02	2	-0.29167	10	HV NoGo - by choice
145.02	2	-0.041667	10	HV NoGo - by choice
66.017	2	0.078283	11	LV Go - by choice
82.017	2	-0.088384	11	LV Go - by choice
105.02	2	-0.0050505	11	LV Go - by choice
125.02	2	-0.22475	11	LV Go - by choice
135.02	2	-0.088384	11	LV Go - by choice
157.02	2	0.32828	11	LV Go - by choice
35.017	2	0.17551	12	LV NoGo - by choice
44.018	2	-0.044192	12	LV NoGo - by choice
52.02	2	0.25884	12	LV NoGo - by choice
75.017	2	-0.074495	12	LV NoGo - by choice
90.017	2	0.0088384	12	LV NoGo - by choice
122.02	2	-0.32449	12	LV NoGo - by choice
2.1491	2	0.30538	13	All - by value
6.0158	2	0.17652	13	All - by value
11.016	2	0.13462	13	All - by value
15.016	2	-0.40398	13	All - by value
20.016	2	0.26333	13	All - by value
24.016	2	-0.33869	13	All - by value
27.016	2	0.17323	13	All - by value
31.016	2	0.30371	13	All - by value
35.017	2	-0.28553	13	All - by value
41.018	2	0.31276	13	All - by value
44.018	2	-0.29383	13	All - by value
47.019	2	0.3304	13	All - by value
52.02	2	-0.22177	13	All - by value
60.017	2	-0.10213	13	All - by value
63.017	2	-0.1	13	All - by value
66.017	2	-0.12778	13	All - by value
69.017	2	0.16407	13	All - by value
72.017	2	0.3214	13	All - by value
75.017	2	-0.27511	13	All - by value
79.017	2	-0.093084	13	All - by value
82.017	2	-0.30776	13	All - by value
85.017	2	-0.41681	13	All - by value
90.017	2	-0.16482	13	All - by value
95.017	2	0.12901	13	All - by value
102.02	2	0.11729	13	All - by value
105.02	2	-0.27566	13	All - by value
108.02	2	0.18949	13	All - by value
111.02	2	0.25298	13	All - by value
116.02	2	-0.1199	13	All - by value
119.02	2	-0.31719	13	All - by value
122.02	2	-0.13021	13	All - by value
125.02	2	-0.25645	13	All - by value
130.02	2	0.18974	13	All - by value
135.02	2	-0.2226	13	All - by value
139.02	2	0.24523	13	All - by value
145.02	2	0.24801	13	All - by value
148.02	2	0.12481	13	All - by value
152.02	2	0.30048	13	All - by value
157.02	2	-0.194	13	All - by value
161.02	2	0.36487	13	All - by value
