onset	duration	parametric_modulation	regressor	description
15.025	2	1	1	HV Go
65.021	2	1	1	HV Go
90.021	2	1	1	HV Go
123.02	2	1	1	HV Go
134.02	2	1	1	HV Go
139.02	2	1	1	HV Go
38.021	2	1	2	HV NoGo
52.021	2	1	2	HV NoGo
75.021	2	1	2	HV NoGo
100.02	2	1	2	HV NoGo
115.02	2	1	2	HV NoGo
158.02	2	1	2	HV NoGo
8.0237	2	1	3	LV Go
19.02	2	1	3	LV Go
70.021	2	1	3	LV Go
112.03	2	1	3	LV Go
118.02	2	1	3	LV Go
151.02	2	1	3	LV Go
30.02	2	1	4	LV NoGo
83.021	2	1	4	LV NoGo
94.022	2	1	4	LV NoGo
103.02	2	1	4	LV NoGo
126.02	2	1	4	LV NoGo
129.02	2	1	4	LV NoGo
2.1367	2	1	5	HV Neutral
56.021	2	1	5	HV Neutral
79.021	2	1	5	HV Neutral
97.023	2	1	5	HV Neutral
148.02	2	1	5	HV Neutral
161.02	2	1	5	HV Neutral
35.02	2	1	6	LV Neutral
49.021	2	1	6	LV Neutral
87.021	2	1	6	LV Neutral
107.02	2	1	6	LV Neutral
142.02	2	1	6	LV Neutral
145.02	2	1	6	LV Neutral
11.024	2	1	7	HV Sanity
60.021	2	1	7	HV Sanity
27.02	2	1	8	LV Sanity
44.021	2	1	8	LV Sanity
15.025	2	0.31944	9	HV Go - by choice
65.021	2	0.40278	9	HV Go - by choice
90.021	2	0.23611	9	HV Go - by choice
123.02	2	-0.34722	9	HV Go - by choice
134.02	2	-0.51389	9	HV Go - by choice
139.02	2	-0.097222	9	HV Go - by choice
38.021	2	0.097222	10	HV NoGo - by choice
52.021	2	-0.069444	10	HV NoGo - by choice
75.021	2	0.013889	10	HV NoGo - by choice
100.02	2	-0.23611	10	HV NoGo - by choice
115.02	2	0.26389	10	HV NoGo - by choice
158.02	2	-0.069444	10	HV NoGo - by choice
8.0237	2	0.21338	11	LV Go - by choice
19.02	2	0.13005	11	LV Go - by choice
70.021	2	0.21338	11	LV Go - by choice
112.03	2	-0.45328	11	LV Go - by choice
118.02	2	-0.036616	11	LV Go - by choice
151.02	2	-0.066919	11	LV Go - by choice
30.02	2	-0.12879	12	LV NoGo - by choice
83.021	2	0.037879	12	LV NoGo - by choice
94.022	2	0.12121	12	LV NoGo - by choice
103.02	2	-0.022727	12	LV NoGo - by choice
126.02	2	-0.12879	12	LV NoGo - by choice
129.02	2	0.12121	12	LV NoGo - by choice
2.1367	2	0.15008	13	All - by value
8.0237	2	-0.19623	13	All - by value
11.024	2	0.31948	13	All - by value
15.025	2	0.25823	13	All - by value
19.02	2	-0.20137	13	All - by value
27.02	2	-0.3588	13	All - by value
30.02	2	-0.16666	13	All - by value
35.02	2	-0.14835	13	All - by value
38.021	2	0.17964	13	All - by value
44.021	2	-0.31461	13	All - by value
49.021	2	-0.14399	13	All - by value
52.021	2	0.27044	13	All - by value
56.021	2	0.33562	13	All - by value
60.021	2	0.33366	13	All - by value
65.021	2	0.30779	13	All - by value
70.021	2	-0.24067	13	All - by value
75.021	2	0.23448	13	All - by value
79.021	2	0.1051	13	All - by value
83.021	2	-0.22481	13	All - by value
87.021	2	-0.1194	13	All - by value
90.021	2	0.24008	13	All - by value
94.022	2	-0.20055	13	All - by value
97.023	2	0.07621	13	All - by value
100.02	2	0.17713	13	All - by value
103.02	2	-0.22193	13	All - by value
107.02	2	-0.41145	13	All - by value
112.03	2	-0.28031	13	All - by value
115.02	2	0.30109	13	All - by value
118.02	2	-0.17249	13	All - by value
123.02	2	0.15873	13	All - by value
126.02	2	-0.2445	13	All - by value
129.02	2	-0.29475	13	All - by value
134.02	2	0.1959	13	All - by value
139.02	2	0.27437	13	All - by value
142.02	2	-0.36249	13	All - by value
145.02	2	-0.13392	13	All - by value
148.02	2	0.13689	13	All - by value
151.02	2	-0.26472	13	All - by value
158.02	2	0.28965	13	All - by value
161.02	2	0.35744	13	All - by value
