onset	duration	parametric_modulation	regressor	description
24.429	1	1	1	HV Go
36.429	1	1	1	HV Go
55.43	1	1	1	HV Go
60.431	1	1	1	HV Go
82.43	1	1	1	HV Go
92.43	1	1	1	HV Go
145.23	1	1	1	HV Go
165.23	1	1	1	HV Go
169.23	1	1	1	HV Go
196.23	1	1	1	HV Go
224.23	1	1	1	HV Go
230.23	1	1	1	HV Go
24.429	1	-0.5	2	HV Go - by choice
36.429	1	-0.083333	2	HV Go - by choice
55.43	1	0.083333	2	HV Go - by choice
60.431	1	0.083333	2	HV Go - by choice
82.43	1	0.33333	2	HV Go - by choice
92.43	1	0.083333	2	HV Go - by choice
145.23	1	-0.083333	2	HV Go - by choice
165.23	1	0.083333	2	HV Go - by choice
169.23	1	-0.5	2	HV Go - by choice
196.23	1	0.083333	2	HV Go - by choice
224.23	1	0.083333	2	HV Go - by choice
230.23	1	0.33333	2	HV Go - by choice
24.429	1	-0.035	3	HV Go - by value
36.429	1	-0.005	3	HV Go - by value
55.43	1	-0.015	3	HV Go - by value
60.431	1	0.085	3	HV Go - by value
82.43	1	0.035	3	HV Go - by value
92.43	1	-0.065	3	HV Go - by value
145.23	1	-0.005	3	HV Go - by value
165.23	1	-0.065	3	HV Go - by value
169.23	1	-0.035	3	HV Go - by value
196.23	1	0.085	3	HV Go - by value
224.23	1	-0.015	3	HV Go - by value
230.23	1	0.035	3	HV Go - by value
24.429	1	-0.099069	4	HV Go - by GSD
36.429	1	-0.087069	4	HV Go - by GSD
55.43	1	-0.068068	4	HV Go - by GSD
60.431	1	-0.063067	4	HV Go - by GSD
82.43	1	-0.041068	4	HV Go - by GSD
92.43	1	-0.031068	4	HV Go - by GSD
145.23	1	0.021733	4	HV Go - by GSD
165.23	1	0.041735	4	HV Go - by GSD
169.23	1	0.045735	4	HV Go - by GSD
196.23	1	0.072737	4	HV Go - by GSD
224.23	1	0.10073	4	HV Go - by GSD
230.23	1	0.10673	4	HV Go - by GSD
32.429	1	1	5	LV Go
40.429	1	1	5	LV Go
57.43	1	1	5	LV Go
90.43	1	1	5	LV Go
102.43	1	1	5	LV Go
115.43	1	1	5	LV Go
137.23	1	1	5	LV Go
171.23	1	1	5	LV Go
183.23	1	1	5	LV Go
219.23	1	1	5	LV Go
236.23	1	1	5	LV Go
241.23	1	1	5	LV Go
32.429	1	-0.38384	6	LV Go - by choice
40.429	1	-0.080808	6	LV Go - by choice
57.43	1	0.11616	6	LV Go - by choice
90.43	1	0.032828	6	LV Go - by choice
102.43	1	0.032828	6	LV Go - by choice
115.43	1	0.28283	6	LV Go - by choice
137.23	1	-0.38384	6	LV Go - by choice
171.23	1	0.28283	6	LV Go - by choice
183.23	1	0.11616	6	LV Go - by choice
219.23	1	0.032828	6	LV Go - by choice
236.23	1	0.032828	6	LV Go - by choice
241.23	1	-0.080808	6	LV Go - by choice
32.429	1	-0.028333	7	LV Go - by value
40.429	1	0.041667	7	LV Go - by value
57.43	1	0.0016667	7	LV Go - by value
90.43	1	-0.028333	7	LV Go - by value
102.43	1	0.051667	7	LV Go - by value
115.43	1	-0.038333	7	LV Go - by value
137.23	1	-0.028333	7	LV Go - by value
171.23	1	-0.038333	7	LV Go - by value
183.23	1	0.0016667	7	LV Go - by value
219.23	1	-0.028333	7	LV Go - by value
236.23	1	0.051667	7	LV Go - by value
241.23	1	0.041667	7	LV Go - by value
32.429	1	-0.051385	8	LV Go - by GSD
40.429	1	-0.034725	8	LV Go - by GSD
57.43	1	-0.018055	8	LV Go - by GSD
90.43	1	0.015275	8	LV Go - by GSD
102.43	1	0.031945	8	LV Go - by GSD
115.43	1	0.031945	8	LV Go - by GSD
137.23	1	0.031945	8	LV Go - by GSD
171.23	1	0.015275	8	LV Go - by GSD
183.23	1	0.015275	8	LV Go - by GSD
219.23	1	-0.034725	8	LV Go - by GSD
236.23	1	-0.001385	8	LV Go - by GSD
241.23	1	-0.001385	8	LV Go - by GSD
2.4374	1	1	9	HV NoGo
16.429	1	1	9	HV NoGo
19.429	1	1	9	HV NoGo
110.43	1	1	9	HV NoGo
112.43	1	1	9	HV NoGo
119.43	1	1	9	HV NoGo
135.23	1	1	9	HV NoGo
150.23	1	1	9	HV NoGo
173.23	1	1	9	HV NoGo
176.23	1	1	9	HV NoGo
187.23	1	1	9	HV NoGo
213.23	1	1	9	HV NoGo
2.4374	1	-0.083333	10	HV NoGo - by choice
16.429	1	0.16667	10	HV NoGo - by choice
19.429	1	0.16667	10	HV NoGo - by choice
110.43	1	-0.33333	10	HV NoGo - by choice
112.43	1	0	10	HV NoGo - by choice
119.43	1	0.083333	10	HV NoGo - by choice
135.23	1	0	10	HV NoGo - by choice
150.23	1	-0.33333	10	HV NoGo - by choice
173.23	1	0.16667	10	HV NoGo - by choice
176.23	1	0.083333	10	HV NoGo - by choice
187.23	1	-0.083333	10	HV NoGo - by choice
213.23	1	0.16667	10	HV NoGo - by choice
