onset	duration	parametric_modulation	regressor	description
15.02	2	1	1	HV Go
47.014	2	1	1	HV Go
66.015	2	1	1	HV Go
69.015	2	1	1	HV Go
105.02	2	1	1	HV Go
157.02	2	1	1	HV Go
6.018	2	1	2	HV NoGo
75.015	2	1	2	HV NoGo
79.015	2	1	2	HV NoGo
85.015	2	1	2	HV NoGo
122.02	2	1	2	HV NoGo
139.02	2	1	2	HV NoGo
31.014	2	1	3	LV Go
41.014	2	1	3	LV Go
63.014	2	1	3	LV Go
90.016	2	1	3	LV Go
108.02	2	1	3	LV Go
152.02	2	1	3	LV Go
20.02	2	1	4	LV NoGo
24.021	2	1	4	LV NoGo
116.02	2	1	4	LV NoGo
119.02	2	1	4	LV NoGo
125.02	2	1	4	LV NoGo
148.02	2	1	4	LV NoGo
2.1507	2	1	5	HV Neutral
11.019	2	1	5	HV Neutral
44.014	2	1	5	HV Neutral
102.02	2	1	5	HV Neutral
111.02	2	1	5	HV Neutral
161.02	2	1	5	HV Neutral
27.014	2	1	6	LV Neutral
35.014	2	1	6	LV Neutral
52.014	2	1	6	LV Neutral
60.015	2	1	6	LV Neutral
72.015	2	1	6	LV Neutral
82.015	2	1	6	LV Neutral
130.02	2	1	7	HV Sanity
145.02	2	1	7	HV Sanity
95.017	2	1	8	LV Sanity
135.02	2	1	8	LV Sanity
15.02	2	0.31944	9	HV Go - by choice
47.014	2	0.069444	9	HV Go - by choice
66.015	2	-0.18056	9	HV Go - by choice
69.015	2	-0.18056	9	HV Go - by choice
105.02	2	-0.18056	9	HV Go - by choice
157.02	2	0.15278	9	HV Go - by choice
6.018	2	0.097222	10	HV NoGo - by choice
75.015	2	-0.15278	10	HV NoGo - by choice
79.015	2	-0.069444	10	HV NoGo - by choice
85.015	2	0.097222	10	HV NoGo - by choice
122.02	2	-0.31944	10	HV NoGo - by choice
139.02	2	0.34722	10	HV NoGo - by choice
31.014	2	-0.27778	11	LV Go - by choice
41.014	2	-0.19444	11	LV Go - by choice
63.014	2	0.22222	11	LV Go - by choice
90.016	2	-0.027778	11	LV Go - by choice
108.02	2	0.22222	11	LV Go - by choice
152.02	2	0.055556	11	LV Go - by choice
20.02	2	0.27778	12	LV NoGo - by choice
24.021	2	-0.22222	12	LV NoGo - by choice
116.02	2	-0.22222	12	LV NoGo - by choice
119.02	2	0.027778	12	LV NoGo - by choice
125.02	2	-0.22222	12	LV NoGo - by choice
148.02	2	0.36111	12	LV NoGo - by choice
2.1507	2	0.090973	13	All - by value
6.018	2	0.22545	13	All - by value
11.019	2	0.36812	13	All - by value
15.02	2	0.3085	13	All - by value
20.02	2	-0.25252	13	All - by value
24.021	2	-0.20804	13	All - by value
27.014	2	-0.1407	13	All - by value
31.014	2	-0.25779	13	All - by value
35.014	2	-0.32649	13	All - by value
41.014	2	-0.21194	13	All - by value
44.014	2	0.11657	13	All - by value
47.014	2	0.16792	13	All - by value
52.014	2	-0.097418	13	All - by value
60.015	2	-0.33281	13	All - by value
63.014	2	-0.15043	13	All - by value
66.015	2	0.22542	13	All - by value
69.015	2	0.28481	13	All - by value
72.015	2	-0.14188	13	All - by value
75.015	2	0.20394	13	All - by value
79.015	2	0.21619	13	All - by value
82.015	2	-0.1082	13	All - by value
85.015	2	0.22378	13	All - by value
90.016	2	-0.25503	13	All - by value
95.017	2	-0.30091	13	All - by value
102.02	2	0.1533	13	All - by value
105.02	2	0.1994	13	All - by value
108.02	2	-0.26212	13	All - by value
111.02	2	0.15988	13	All - by value
116.02	2	-0.29729	13	All - by value
119.02	2	-0.16958	13	All - by value
122.02	2	0.1666	13	All - by value
125.02	2	-0.26373	13	All - by value
130.02	2	0.31743	13	All - by value
135.02	2	-0.30026	13	All - by value
139.02	2	0.31391	13	All - by value
145.02	2	0.3174	13	All - by value
148.02	2	-0.26173	13	All - by value
152.02	2	-0.29772	13	All - by value
157.02	2	0.20494	13	All - by value
161.02	2	0.37205	13	All - by value
