onset	duration	parametric_modulation	regressor	description
15.029	2	1	1	HV Go
27.029	2	1	1	HV Go
56.029	2	1	1	HV Go
87.03	2	1	1	HV Go
94.03	2	1	1	HV Go
158.03	2	1	1	HV Go
35.029	2	1	2	HV NoGo
38.029	2	1	2	HV NoGo
44.029	2	1	2	HV NoGo
75.03	2	1	2	HV NoGo
90.03	2	1	2	HV NoGo
129.03	2	1	2	HV NoGo
11.03	2	1	3	LV Go
79.03	2	1	3	LV Go
100.03	2	1	3	LV Go
115.03	2	1	3	LV Go
134.03	2	1	3	LV Go
151.02	2	1	3	LV Go
19.029	2	1	4	LV NoGo
70.03	2	1	4	LV NoGo
103.03	2	1	4	LV NoGo
107.03	2	1	4	LV NoGo
145.03	2	1	4	LV NoGo
148.03	2	1	4	LV NoGo
60.029	2	1	5	HV Neutral
65.03	2	1	5	HV Neutral
97.03	2	1	5	HV Neutral
126.03	2	1	5	HV Neutral
139.03	2	1	5	HV Neutral
161.03	2	1	5	HV Neutral
8.0295	2	1	6	LV Neutral
30.029	2	1	6	LV Neutral
52.029	2	1	6	LV Neutral
83.03	2	1	6	LV Neutral
123.03	2	1	6	LV Neutral
142.03	2	1	6	LV Neutral
2.1449	2	1	7	HV Sanity
49.029	2	1	7	HV Sanity
112.03	2	1	8	LV Sanity
118.03	2	1	8	LV Sanity
15.029	2	0.069444	9	HV Go - by choice
27.029	2	-0.013889	9	HV Go - by choice
56.029	2	-0.013889	9	HV Go - by choice
87.03	2	0.069444	9	HV Go - by choice
94.03	2	0.069444	9	HV Go - by choice
158.03	2	-0.18056	9	HV Go - by choice
35.029	2	0.013889	10	HV NoGo - by choice
38.029	2	0.013889	10	HV NoGo - by choice
44.029	2	0.34722	10	HV NoGo - by choice
75.03	2	-0.15278	10	HV NoGo - by choice
90.03	2	-0.069444	10	HV NoGo - by choice
129.03	2	-0.15278	10	HV NoGo - by choice
11.03	2	-0.17803	11	LV Go - by choice
79.03	2	-0.14773	11	LV Go - by choice
100.03	2	0.18561	11	LV Go - by choice
115.03	2	0.018939	11	LV Go - by choice
134.03	2	0.10227	11	LV Go - by choice
151.02	2	0.018939	11	LV Go - by choice
19.029	2	-0.098485	12	LV NoGo - by choice
70.03	2	-0.098485	12	LV NoGo - by choice
103.03	2	0.40152	12	LV NoGo - by choice
107.03	2	0.068182	12	LV NoGo - by choice
145.03	2	-0.18182	12	LV NoGo - by choice
148.03	2	-0.090909	12	LV NoGo - by choice
2.1449	2	0.31311	13	All - by value
8.0295	2	-0.11183	13	All - by value
11.03	2	-0.29106	13	All - by value
15.029	2	0.20062	13	All - by value
19.029	2	-0.24788	13	All - by value
27.029	2	0.15809	13	All - by value
30.029	2	-0.13828	13	All - by value
35.029	2	0.16231	13	All - by value
38.029	2	0.19591	13	All - by value
44.029	2	0.16784	13	All - by value
49.029	2	0.34184	13	All - by value
52.029	2	-0.12315	13	All - by value
56.029	2	0.18928	13	All - by value
60.029	2	0.1023	13	All - by value
65.03	2	0.12301	13	All - by value
70.03	2	-0.21508	13	All - by value
75.03	2	0.21684	13	All - by value
79.03	2	-0.23024	13	All - by value
83.03	2	-0.37321	13	All - by value
87.03	2	0.24816	13	All - by value
90.03	2	0.29223	13	All - by value
94.03	2	0.30126	13	All - by value
97.03	2	0.11643	13	All - by value
100.03	2	-0.26286	13	All - by value
103.03	2	-0.19094	13	All - by value
107.03	2	-0.14281	13	All - by value
112.03	2	-0.32424	13	All - by value
115.03	2	-0.18346	13	All - by value
118.03	2	-0.30583	13	All - by value
123.03	2	-0.094022	13	All - by value
126.03	2	0.14049	13	All - by value
129.03	2	0.29415	13	All - by value
134.03	2	-0.1946	13	All - by value
139.03	2	0.34566	13	All - by value
142.03	2	-0.32453	13	All - by value
145.03	2	-0.30502	13	All - by value
148.03	2	-0.22211	13	All - by value
151.02	2	-0.18555	13	All - by value
158.03	2	0.21487	13	All - by value
161.03	2	0.3423	13	All - by value
