onset	duration	parametric_modulation	regressor	description
35.019	2	1	1	HV Go
44.019	2	1	1	HV Go
87.02	2	1	1	HV Go
123.02	2	1	1	HV Go
126.02	2	1	1	HV Go
134.02	2	1	1	HV Go
11.018	2	1	2	HV NoGo
38.021	2	1	2	HV NoGo
94.02	2	1	2	HV NoGo
112.02	2	1	2	HV NoGo
151.02	2	1	2	HV NoGo
158.02	2	1	2	HV NoGo
2.1553	2	1	3	LV Go
8.0184	2	1	3	LV Go
60.022	2	1	3	LV Go
107.02	2	1	3	LV Go
118.02	2	1	3	LV Go
139.02	2	1	3	LV Go
15.019	2	1	4	LV NoGo
27.019	2	1	4	LV NoGo
49.02	2	1	4	LV NoGo
52.021	2	1	4	LV NoGo
97.02	2	1	4	LV NoGo
103.02	2	1	4	LV NoGo
65.019	2	1	5	HV Neutral
70.024	2	1	5	HV Neutral
90.02	2	1	5	HV Neutral
142.02	2	1	5	HV Neutral
145.02	2	1	5	HV Neutral
161.02	2	1	5	HV Neutral
19.019	2	1	6	LV Neutral
56.021	2	1	6	LV Neutral
75.019	2	1	6	LV Neutral
79.019	2	1	6	LV Neutral
100.02	2	1	6	LV Neutral
129.02	2	1	6	LV Neutral
30.02	2	1	7	HV Sanity
148.02	2	1	7	HV Sanity
83.019	2	1	8	LV Sanity
115.02	2	1	8	LV Sanity
35.019	2	-0.36111	9	HV Go - by choice
44.019	2	-0.027778	9	HV Go - by choice
87.02	2	-0.11111	9	HV Go - by choice
123.02	2	0.30556	9	HV Go - by choice
126.02	2	-0.027778	9	HV Go - by choice
134.02	2	0.22222	9	HV Go - by choice
11.018	2	-0.22222	10	HV NoGo - by choice
38.021	2	0.19444	10	HV NoGo - by choice
94.02	2	-0.22222	10	HV NoGo - by choice
112.02	2	0.27778	10	HV NoGo - by choice
151.02	2	0.44444	10	HV NoGo - by choice
158.02	2	-0.47222	10	HV NoGo - by choice
2.1553	2	0.041162	11	LV Go - by choice
8.0184	2	-0.20884	11	LV Go - by choice
60.022	2	-0.34217	11	LV Go - by choice
107.02	2	0.041162	11	LV Go - by choice
118.02	2	0.37449	11	LV Go - by choice
139.02	2	0.094192	11	LV Go - by choice
15.019	2	-5.5511e-17	12	LV NoGo - by choice
27.019	2	0.45455	12	LV NoGo - by choice
49.02	2	-0.037879	12	LV NoGo - by choice
52.021	2	0.045455	12	LV NoGo - by choice
97.02	2	-0.090909	12	LV NoGo - by choice
103.02	2	-0.37121	12	LV NoGo - by choice
2.1553	2	-0.29647	13	All - by value
8.0184	2	-0.1506	13	All - by value
11.018	2	0.21214	13	All - by value
15.019	2	-0.25257	13	All - by value
19.019	2	-0.11812	13	All - by value
27.019	2	-0.27669	13	All - by value
30.02	2	0.31135	13	All - by value
35.019	2	0.25484	13	All - by value
38.021	2	0.24471	13	All - by value
44.019	2	0.2861	13	All - by value
49.02	2	-0.2797	13	All - by value
52.021	2	-0.20604	13	All - by value
56.021	2	-0.14611	13	All - by value
60.022	2	-0.22768	13	All - by value
65.019	2	0.11354	13	All - by value
70.024	2	0.114	13	All - by value
75.019	2	-0.14536	13	All - by value
79.019	2	-0.37484	13	All - by value
83.019	2	-0.31051	13	All - by value
87.02	2	0.19565	13	All - by value
90.02	2	0.11396	13	All - by value
94.02	2	0.14571	13	All - by value
97.02	2	-0.17119	13	All - by value
100.02	2	-0.12543	13	All - by value
103.02	2	-0.17547	13	All - by value
107.02	2	-0.26215	13	All - by value
112.02	2	0.27002	13	All - by value
115.02	2	-0.3412	13	All - by value
118.02	2	-0.20408	13	All - by value
123.02	2	0.28948	13	All - by value
126.02	2	0.21079	13	All - by value
129.02	2	-0.34333	13	All - by value
134.02	2	0.21994	13	All - by value
139.02	2	-0.2253	13	All - by value
142.02	2	0.31707	13	All - by value
145.02	2	0.14037	13	All - by value
148.02	2	0.31546	13	All - by value
151.02	2	0.29963	13	All - by value
158.02	2	0.23803	13	All - by value
161.02	2	0.34008	13	All - by value
