onset	duration	parametric_modulation	regressor	description
6.0264	0.95604	1	1	HV Go
14.028	0.95604	1	1	HV Go
20.026	0.95604	1	1	HV Go
34.027	0.95604	1	1	HV Go
53.027	0.95604	1	1	HV Go
56.027	0.95604	1	1	HV Go
79.027	0.95604	1	1	HV Go
96.027	0.95604	1	1	HV Go
105.03	0.95604	1	1	HV Go
124.01	0.95604	1	1	HV Go
127.03	0.95604	1	1	HV Go
137.02	0.95604	1	1	HV Go
140.02	0.95604	1	1	HV Go
153.02	0.95604	1	1	HV Go
6.0264	0.95604	0.15584	2	HV Go - by choice
14.028	0.95604	0.15584	2	HV Go - by choice
20.026	0.95604	-0.094156	2	HV Go - by choice
34.027	0.95604	0.14827	2	HV Go - by choice
53.027	0.95604	-0.094156	2	HV Go - by choice
56.027	0.95604	-0.094156	2	HV Go - by choice
79.027	0.95604	0.072511	2	HV Go - by choice
96.027	0.95604	-0.094156	2	HV Go - by choice
105.03	0.95604	-0.094156	2	HV Go - by choice
124.01	0.95604	-0.094156	2	HV Go - by choice
127.03	0.95604	-0.094156	2	HV Go - by choice
137.02	0.95604	0.14827	2	HV Go - by choice
140.02	0.95604	-0.094156	2	HV Go - by choice
153.02	0.95604	0.072511	2	HV Go - by choice
6.0264	0.95604	0	3	HV Go - by value diff
14.028	0.95604	0.09	3	HV Go - by value diff
20.026	0.95604	-0.1	3	HV Go - by value diff
34.027	0.95604	-0.1	3	HV Go - by value diff
53.027	0.95604	0	3	HV Go - by value diff
56.027	0.95604	0.06	3	HV Go - by value diff
79.027	0.95604	0.05	3	HV Go - by value diff
96.027	0.95604	-0.02	3	HV Go - by value diff
105.03	0.95604	0.15	3	HV Go - by value diff
124.01	0.95604	-0.07	3	HV Go - by value diff
127.03	0.95604	-0.06	3	HV Go - by value diff
137.02	0.95604	-0.02	3	HV Go - by value diff
140.02	0.95604	0.02	3	HV Go - by value diff
153.02	0.95604	0.07	3	HV Go - by value diff
17.026	0.95604	1	4	HV NoGo
38.027	0.95604	1	4	HV NoGo
157.02	0.95604	1	4	HV NoGo
173.02	0.95604	1	4	HV NoGo
17.026	0.95604	0.15152	5	HV NoGo - by choice
38.027	0.95604	-0.15152	5	HV NoGo - by choice
157.02	0.95604	-0.15152	5	HV NoGo - by choice
173.02	0.95604	0.15152	5	HV NoGo - by choice
17.026	0.95604	-0.06	6	HV NoGo - by value diff
38.027	0.95604	0	6	HV NoGo - by value diff
157.02	0.95604	0.04	6	HV NoGo - by value diff
173.02	0.95604	0.03	6	HV NoGo - by value diff
6.0264	0.95604	-0.086713	7	HV - by RT
14.028	0.95604	-0.20608	7	HV - by RT
17.026	0.95604	0.038257	7	HV - by RT
20.026	0.95604	-0.12578	7	HV - by RT
34.027	0.95604	0.17298	7	HV - by RT
38.027	0.95604	0.327	7	HV - by RT
53.027	0.95604	-0.10922	7	HV - by RT
56.027	0.95604	-0.0072533	7	HV - by RT
79.027	0.95604	0.088427	7	HV - by RT
96.027	0.95604	0.10522	7	HV - by RT
105.03	0.95604	-0.071933	7	HV - by RT
124.01	0.95604	0.38659	7	HV - by RT
127.03	0.95604	-0.10419	7	HV - by RT
137.02	0.95604	-0.19029	7	HV - by RT
140.02	0.95604	-0.14274	7	HV - by RT
153.02	0.95604	-0.082993	7	HV - by RT
157.02	0.95604	-0.0017333	7	HV - by RT
173.02	0.95604	0.010487	7	HV - by RT
2.0262	0.95604	1	8	LV Go
9.027	0.95604	1	8	LV Go
42.027	0.95604	1	8	LV Go
45.027	0.95604	1	8	LV Go
48.027	0.95604	1	8	LV Go
66.027	0.95604	1	8	LV Go
75.027	0.95604	1	8	LV Go
84.027	0.95604	1	8	LV Go
91.025	0.95604	1	8	LV Go
99.028	0.95604	1	8	LV Go
109.03	0.95604	1	8	LV Go
131.01	0.95604	1	8	LV Go
149.03	0.95604	1	8	LV Go
163.02	0.95604	1	8	LV Go
177.02	0.95604	1	8	LV Go
185.02	0.95604	1	8	LV Go
188.03	0.95604	1	8	LV Go
2.0262	0.95604	0.069964	9	LV Go - by choice
9.027	0.95604	0.069964	9	LV Go - by choice
42.027	0.95604	-0.096702	9	LV Go - by choice
45.027	0.95604	0.069964	9	LV Go - by choice
48.027	0.95604	0.069964	9	LV Go - by choice
66.027	0.95604	-0.013369	9	LV Go - by choice
75.027	0.95604	0.069964	9	LV Go - by choice
84.027	0.95604	-0.096702	9	LV Go - by choice
91.025	0.95604	-0.020945	9	LV Go - by choice
99.028	0.95604	-0.096702	9	LV Go - by choice
109.03	0.95604	-0.020945	9	LV Go - by choice
131.01	0.95604	0.069964	9	LV Go - by choice
149.03	0.95604	0.069964	9	LV Go - by choice
163.02	0.95604	-0.020945	9	LV Go - by choice
177.02	0.95604	0.069964	9	LV Go - by choice
185.02	0.95604	-0.096702	9	LV Go - by choice
188.03	0.95604	-0.096702	9	LV Go - by choice
2.0262	0.95604	-0.07	10	LV Go - by value diff
9.027	0.95604	-0.08	10	LV Go - by value diff
42.027	0.95604	0.1	10	LV Go - by value diff
45.027	0.95604	0.03	10	LV Go - by value diff
48.027	0.95604	0.08	10	LV Go - by value diff
66.027	0.95604	-0.11	10	LV Go - by value diff
75.027	0.95604	0.03	10	LV Go - by value diff
84.027	0.95604	0	10	LV Go - by value diff
91.025	0.95604	-0.03	10	LV Go - by value diff
99.028	0.95604	0.01	10	LV Go - by value diff
109.03	0.95604	0.03	10	LV Go - by value diff
131.01	0.95604	-0.02	10	LV Go - by value diff
149.03	0.95604	-0.03	10	LV Go - by value diff
163.02	0.95604	0.01	10	LV Go - by value diff
177.02	0.95604	-0.01	10	LV Go - by value diff
185.02	0.95604	0	10	LV Go - by value diff
188.03	0.95604	0.07	10	LV Go - by value diff
72.027	0.95604	1	11	LV NoGo
72.027	0.95604	0	12	LV NoGo - by choice
72.027	0.95604	-0.02	13	LV NoGo - by value diff
2.0262	0.95604	0.25715	14	LV - by RT
9.027	0.95604	-0.12458	14	LV - by RT
42.027	0.95604	-0.072338	14	LV - by RT
45.027	0.95604	-0.20442	14	LV - by RT
48.027	0.95604	-0.34843	14	LV - by RT
66.027	0.95604	-0.0057783	14	LV - by RT
72.027	0.95604	0.016222	14	LV - by RT
75.027	0.95604	0.042192	14	LV - by RT
84.027	0.95604	0.061062	14	LV - by RT
91.025	0.95604	0.094722	14	LV - by RT
99.028	0.95604	0.0038017	14	LV - by RT
109.03	0.95604	0.018622	14	LV - by RT
131.01	0.95604	0.12349	14	LV - by RT
149.03	0.95604	-0.24277	14	LV - by RT
163.02	0.95604	-0.016128	14	LV - by RT
177.02	0.95604	0.21248	14	LV - by RT
185.02	0.95604	-0.042908	14	LV - by RT
188.03	0.95604	0.2276	14	LV - by RT
121.03	0.95604	1	15	Sanity
160.02	0.95604	1	15	Sanity
0	0	0	16	Missed trials
