onset	duration	parametric_modulation	regressor	description
47.422	1	1	1	HV Go
51.422	1	1	1	HV Go
62.422	1	1	1	HV Go
73.422	1	1	1	HV Go
110.42	1	1	1	HV Go
135.19	1	1	1	HV Go
139.19	1	1	1	HV Go
145.19	1	1	1	HV Go
150.19	1	1	1	HV Go
232.19	1	1	1	HV Go
244.19	1	1	1	HV Go
47.422	1	0.40496	2	HV Go - by choice
51.422	1	-0.15565	2	HV Go - by choice
62.422	1	0.041322	2	HV Go - by choice
73.422	1	0.011019	2	HV Go - by choice
110.42	1	-0.32231	2	HV Go - by choice
135.19	1	-0.32231	2	HV Go - by choice
139.19	1	-0.15565	2	HV Go - by choice
145.19	1	0.011019	2	HV Go - by choice
150.19	1	0.041322	2	HV Go - by choice
232.19	1	0.041322	2	HV Go - by choice
244.19	1	0.40496	2	HV Go - by choice
47.422	1	0.054545	3	HV Go - by value
51.422	1	0.024545	3	HV Go - by value
62.422	1	0.024545	3	HV Go - by value
73.422	1	-0.085455	3	HV Go - by value
110.42	1	-0.055455	3	HV Go - by value
135.19	1	-0.055455	3	HV Go - by value
139.19	1	0.024545	3	HV Go - by value
145.19	1	-0.085455	3	HV Go - by value
150.19	1	0.024545	3	HV Go - by value
232.19	1	0.074545	3	HV Go - by value
244.19	1	0.054545	3	HV Go - by value
47.422	1	-0.07906	4	HV Go - by GSD
51.422	1	-0.075062	4	HV Go - by GSD
62.422	1	-0.064057	4	HV Go - by GSD
73.422	1	-0.053056	4	HV Go - by GSD
110.42	1	-0.016051	4	HV Go - by GSD
135.19	1	0.0087227	4	HV Go - by GSD
139.19	1	0.01272	4	HV Go - by GSD
145.19	1	0.018708	4	HV Go - by GSD
150.19	1	0.023706	4	HV Go - by GSD
232.19	1	0.10572	4	HV Go - by GSD
244.19	1	0.11771	4	HV Go - by GSD
22.421	1	1	5	LV Go
24.421	1	1	5	LV Go
68.422	1	1	5	LV Go
88.422	1	1	5	LV Go
106.42	1	1	5	LV Go
120.42	1	1	5	LV Go
124.21	1	1	5	LV Go
173.19	1	1	5	LV Go
