onset	duration	parametric_modulation	regressor	description
49.017	2	1	1	HV Go
52.017	2	1	1	HV Go
79.019	2	1	1	HV Go
107.02	2	1	1	HV Go
123.02	2	1	1	HV Go
158.02	2	1	1	HV Go
70.018	2	1	2	HV NoGo
75.018	2	1	2	HV NoGo
90.021	2	1	2	HV NoGo
112.02	2	1	2	HV NoGo
115.02	2	1	2	HV NoGo
142.02	2	1	2	HV NoGo
8.0228	2	1	3	LV Go
19.025	2	1	3	LV Go
27.026	2	1	3	LV Go
97.022	2	1	3	LV Go
145.02	2	1	3	LV Go
148.02	2	1	3	LV Go
11.023	2	1	4	LV NoGo
38.017	2	1	4	LV NoGo
44.017	2	1	4	LV NoGo
60.017	2	1	4	LV NoGo
65.017	2	1	4	LV NoGo
151.02	2	1	4	LV NoGo
35.017	2	1	5	HV Neutral
94.021	2	1	5	HV Neutral
100.02	2	1	5	HV Neutral
129.02	2	1	5	HV Neutral
134.03	2	1	5	HV Neutral
161.02	2	1	5	HV Neutral
2.1551	2	1	6	LV Neutral
30.017	2	1	6	LV Neutral
56.017	2	1	6	LV Neutral
87.02	2	1	6	LV Neutral
103.02	2	1	6	LV Neutral
126.03	2	1	6	LV Neutral
15.024	2	1	7	HV Sanity
83.019	2	1	7	HV Sanity
118.03	2	1	8	LV Sanity
139.02	2	1	8	LV Sanity
49.017	2	-0.23611	9	HV Go - by choice
52.017	2	-0.40278	9	HV Go - by choice
79.019	2	0.51389	9	HV Go - by choice
107.02	2	0.51389	9	HV Go - by choice
123.02	2	-0.069444	9	HV Go - by choice
158.02	2	-0.31944	9	HV Go - by choice
70.018	2	-0.18056	10	HV NoGo - by choice
75.018	2	-0.18056	10	HV NoGo - by choice
90.021	2	0.069444	10	HV NoGo - by choice
112.02	2	0.069444	10	HV NoGo - by choice
115.02	2	0.15278	10	HV NoGo - by choice
142.02	2	0.069444	10	HV NoGo - by choice
8.0228	2	0.18939	11	LV Go - by choice
19.025	2	-0.12121	11	LV Go - by choice
27.026	2	-0.45455	11	LV Go - by choice
97.022	2	0.045455	11	LV Go - by choice
145.02	2	0.29545	11	LV Go - by choice
148.02	2	0.045455	11	LV Go - by choice
11.023	2	0.44949	12	LV NoGo - by choice
38.017	2	0.16919	12	LV NoGo - by choice
44.017	2	-0.21717	12	LV NoGo - by choice
60.017	2	-0.050505	12	LV NoGo - by choice
65.017	2	-0.13384	12	LV NoGo - by choice
151.02	2	-0.21717	12	LV NoGo - by choice
2.1551	2	-0.095601	13	All - by value
8.0228	2	-0.14089	13	All - by value
11.023	2	-0.22419	13	All - by value
15.024	2	0.31405	13	All - by value
19.025	2	-0.23646	13	All - by value
27.026	2	-0.27226	13	All - by value
30.017	2	-0.10771	13	All - by value
35.017	2	0.12397	13	All - by value
38.017	2	-0.11261	13	All - by value
44.017	2	-0.27211	13	All - by value
49.017	2	0.241	13	All - by value
52.017	2	0.19782	13	All - by value
56.017	2	-0.092668	13	All - by value
60.017	2	-0.20995	13	All - by value
65.017	2	-0.30694	13	All - by value
70.018	2	0.22527	13	All - by value
75.018	2	0.24362	13	All - by value
79.019	2	0.20409	13	All - by value
83.019	2	0.31858	13	All - by value
87.02	2	-0.33675	13	All - by value
90.021	2	0.18028	13	All - by value
94.021	2	0.32141	13	All - by value
97.022	2	-0.2759	13	All - by value
100.02	2	0.15409	13	All - by value
103.02	2	-0.10911	13	All - by value
107.02	2	0.27119	13	All - by value
112.02	2	0.1979	13	All - by value
115.02	2	0.25425	13	All - by value
118.03	2	-0.31393	13	All - by value
123.02	2	0.16226	13	All - by value
126.03	2	-0.37244	13	All - by value
129.02	2	0.34299	13	All - by value
134.03	2	0.10613	13	All - by value
139.02	2	-0.32725	13	All - by value
142.02	2	0.17208	13	All - by value
145.02	2	-0.1218	13	All - by value
148.02	2	-0.22165	13	All - by value
151.02	2	-0.22969	13	All - by value
158.02	2	0.20912	13	All - by value
161.02	2	0.1398	13	All - by value
