onset	duration	parametric_modulation	regressor	description
54.013	2	1	1	HV Go
80.015	2	1	1	HV Go
91.017	2	1	1	HV Go
94.018	2	1	1	HV Go
156.01	2	1	1	HV Go
161.01	2	1	1	HV Go
2.1517	2	1	2	HV NoGo
30.012	2	1	2	HV NoGo
48.013	2	1	2	HV NoGo
110.02	2	1	2	HV NoGo
131.01	2	1	2	HV NoGo
147.01	2	1	2	HV NoGo
72.014	2	1	3	LV Go
83.016	2	1	3	LV Go
88.017	2	1	3	LV Go
105.02	2	1	3	LV Go
128.01	2	1	3	LV Go
152.01	2	1	3	LV Go
34.013	2	1	4	LV NoGo
37.013	2	1	4	LV NoGo
60.013	2	1	4	LV NoGo
76.015	2	1	4	LV NoGo
125.01	2	1	4	LV NoGo
136.01	2	1	4	LV NoGo
5.0189	2	1	5	HV Neutral
21.012	2	1	5	HV Neutral
68.013	2	1	5	HV Neutral
97.018	2	1	5	HV Neutral
100.02	2	1	5	HV Neutral
122.02	2	1	5	HV Neutral
13.012	2	1	6	LV Neutral
16.021	2	1	6	LV Neutral
27.012	2	1	6	LV Neutral
44.013	2	1	6	LV Neutral
115.01	2	1	6	LV Neutral
119.01	2	1	6	LV Neutral
9.0195	2	1	7	HV Sanity
57.013	2	1	7	HV Sanity
65.013	2	1	8	LV Sanity
139.01	2	1	8	LV Sanity
54.013	2	-0.19444	9	HV Go - by choice
80.015	2	-0.41111	9	HV Go - by choice
91.017	2	0.50556	9	HV Go - by choice
94.018	2	0.42222	9	HV Go - by choice
156.01	2	-0.49444	9	HV Go - by choice
161.01	2	0.17222	9	HV Go - by choice
2.1517	2	-0.072727	10	HV NoGo - by choice
30.012	2	0.093939	10	HV NoGo - by choice
48.013	2	0.010606	10	HV NoGo - by choice
110.02	2	-0.18939	10	HV NoGo - by choice
131.01	2	0.14697	10	HV NoGo - by choice
147.01	2	0.010606	10	HV NoGo - by choice
72.014	2	-0.43098	11	LV Go - by choice
83.016	2	0.2963	11	LV Go - by choice
88.017	2	-0.24916	11	LV Go - by choice
105.02	2	0.023569	11	LV Go - by choice
128.01	2	-0.20875	11	LV Go - by choice
152.01	2	0.56902	11	LV Go - by choice
34.013	2	-0.23611	12	LV NoGo - by choice
37.013	2	0.097222	12	LV NoGo - by choice
60.013	2	0.26389	12	LV NoGo - by choice
76.015	2	-0.069444	12	LV NoGo - by choice
125.01	2	-0.069444	12	LV NoGo - by choice
136.01	2	0.013889	12	LV NoGo - by choice
2.1517	2	0.21966	13	All - by value
5.0189	2	0.10934	13	All - by value
9.0195	2	0.28523	13	All - by value
13.012	2	-0.11239	13	All - by value
16.021	2	-0.12731	13	All - by value
21.012	2	0.13851	13	All - by value
27.012	2	-0.13043	13	All - by value
30.012	2	0.1662	13	All - by value
34.013	2	-0.29612	13	All - by value
37.013	2	-0.2356	13	All - by value
44.013	2	-0.32205	13	All - by value
48.013	2	0.1871	13	All - by value
54.013	2	0.276	13	All - by value
57.013	2	0.297	13	All - by value
60.013	2	-0.14655	13	All - by value
65.013	2	-0.31008	13	All - by value
68.013	2	0.13014	13	All - by value
72.014	2	-0.24261	13	All - by value
76.015	2	-0.20999	13	All - by value
80.015	2	0.26083	13	All - by value
83.016	2	-0.1532	13	All - by value
88.017	2	-0.18353	13	All - by value
91.017	2	0.14527	13	All - by value
94.018	2	0.20282	13	All - by value
97.018	2	0.11934	13	All - by value
100.02	2	0.33753	13	All - by value
105.02	2	-0.25322	13	All - by value
110.02	2	0.19413	13	All - by value
115.01	2	-0.33465	13	All - by value
119.01	2	-0.13702	13	All - by value
122.02	2	0.31279	13	All - by value
125.01	2	-0.18222	13	All - by value
128.01	2	-0.23843	13	All - by value
131.01	2	0.27512	13	All - by value
136.01	2	-0.24061	13	All - by value
139.01	2	-0.2976	13	All - by value
147.01	2	0.27009	13	All - by value
152.01	2	-0.18149	13	All - by value
156.01	2	0.21437	13	All - by value
161.01	2	0.19363	13	All - by value
