onset	duration	parametric_modulation	regressor	description
11.018	2	1	1	HV Go
44.019	2	1	1	HV Go
60.019	2	1	1	HV Go
134.02	2	1	1	HV Go
139.02	2	1	1	HV Go
151.02	2	1	1	HV Go
19.02	2	1	2	HV NoGo
100.02	2	1	2	HV NoGo
118.02	2	1	2	HV NoGo
142.02	2	1	2	HV NoGo
148.02	2	1	2	HV NoGo
161.02	2	1	2	HV NoGo
2.1531	2	1	3	LV Go
15.019	2	1	3	LV Go
30.022	2	1	3	LV Go
35.023	2	1	3	LV Go
94.019	2	1	3	LV Go
126.02	2	1	3	LV Go
65.019	2	1	4	LV NoGo
87.019	2	1	4	LV NoGo
103.02	2	1	4	LV NoGo
129.02	2	1	4	LV NoGo
145.02	2	1	4	LV NoGo
158.02	2	1	4	LV NoGo
38.018	2	1	5	HV Neutral
56.019	2	1	5	HV Neutral
83.019	2	1	5	HV Neutral
97.019	2	1	5	HV Neutral
107.02	2	1	5	HV Neutral
112.02	2	1	5	HV Neutral
8.018	2	1	6	LV Neutral
52.019	2	1	6	LV Neutral
70.019	2	1	6	LV Neutral
75.019	2	1	6	LV Neutral
90.019	2	1	6	LV Neutral
115.02	2	1	6	LV Neutral
27.021	2	1	7	HV Sanity
49.019	2	1	7	HV Sanity
79.019	2	1	8	LV Sanity
123.02	2	1	8	LV Sanity
11.018	2	0.23333	9	HV Go - by choice
44.019	2	0.23333	9	HV Go - by choice
60.019	2	-0.18333	9	HV Go - by choice
134.02	2	-0.083333	9	HV Go - by choice
139.02	2	-0.1	9	HV Go - by choice
151.02	2	-0.1	9	HV Go - by choice
19.02	2	0.050505	10	HV NoGo - by choice
100.02	2	-0.13131	10	HV NoGo - by choice
118.02	2	0.020202	10	HV NoGo - by choice
142.02	2	0.10354	10	HV NoGo - by choice
148.02	2	-0.2298	10	HV NoGo - by choice
161.02	2	0.18687	10	HV NoGo - by choice
2.1531	2	0.27348	11	LV Go - by choice
15.019	2	0.44015	11	LV Go - by choice
30.022	2	-0.30985	11	LV Go - by choice
35.023	2	-0.35985	11	LV Go - by choice
94.019	2	0.34924	11	LV Go - by choice
126.02	2	-0.39318	11	LV Go - by choice
65.019	2	0.23106	12	LV NoGo - by choice
87.019	2	-0.10227	12	LV NoGo - by choice
103.02	2	-0.26894	12	LV NoGo - by choice
129.02	2	-0.07197	12	LV NoGo - by choice
145.02	2	0.064394	12	LV NoGo - by choice
158.02	2	0.14773	12	LV NoGo - by choice
2.1531	2	-0.21929	13	All - by value
8.018	2	-0.16552	13	All - by value
11.018	2	0.27983	13	All - by value
15.019	2	-0.27638	13	All - by value
19.02	2	0.27285	13	All - by value
27.021	2	0.30774	13	All - by value
30.022	2	-0.285	13	All - by value
35.023	2	-0.19662	13	All - by value
38.018	2	0.15852	13	All - by value
44.019	2	0.23051	13	All - by value
49.019	2	0.35675	13	All - by value
52.019	2	-0.17352	13	All - by value
56.019	2	0.38726	13	All - by value
60.019	2	0.18695	13	All - by value
65.019	2	-0.26459	13	All - by value
70.019	2	-0.32905	13	All - by value
75.019	2	-0.11185	13	All - by value
79.019	2	-0.28882	13	All - by value
83.019	2	0.39611	13	All - by value
87.019	2	-0.19587	13	All - by value
90.019	2	-0.31273	13	All - by value
94.019	2	-0.26878	13	All - by value
97.019	2	0.15026	13	All - by value
100.02	2	0.1908	13	All - by value
103.02	2	-0.28856	13	All - by value
107.02	2	0.12785	13	All - by value
112.02	2	0.11369	13	All - by value
115.02	2	-0.13165	13	All - by value
118.02	2	0.18725	13	All - by value
123.02	2	-0.30335	13	All - by value
126.02	2	-0.23271	13	All - by value
129.02	2	-0.27476	13	All - by value
134.02	2	0.23199	13	All - by value
139.02	2	0.22371	13	All - by value
142.02	2	0.22814	13	All - by value
145.02	2	-0.22727	13	All - by value
148.02	2	0.23801	13	All - by value
151.02	2	0.24134	13	All - by value
158.02	2	-0.23285	13	All - by value
161.02	2	0.26958	13	All - by value
