onset	duration	parametric_modulation	regressor	description
48.011	2	1	1	HV Go
57.013	2	1	1	HV Go
94.019	2	1	1	HV Go
105.02	2	1	1	HV Go
122.01	2	1	1	HV Go
139.01	2	1	1	HV Go
9.0212	2	1	2	HV NoGo
21.009	2	1	2	HV NoGo
44.011	2	1	2	HV NoGo
115.01	2	1	2	HV NoGo
125.01	2	1	2	HV NoGo
161.01	2	1	2	HV NoGo
2.1533	2	1	3	LV Go
30.009	2	1	3	LV Go
76.016	2	1	3	LV Go
131.01	2	1	3	LV Go
152.01	2	1	3	LV Go
156.01	2	1	3	LV Go
5.0204	2	1	4	LV NoGo
65.014	2	1	4	LV NoGo
88.018	2	1	4	LV NoGo
100.02	2	1	4	LV NoGo
136.01	2	1	4	LV NoGo
147.01	2	1	4	LV NoGo
27.009	2	1	5	HV Neutral
68.015	2	1	5	HV Neutral
80.017	2	1	5	HV Neutral
83.017	2	1	5	HV Neutral
119.01	2	1	5	HV Neutral
128.01	2	1	5	HV Neutral
34.009	2	1	6	LV Neutral
37.009	2	1	6	LV Neutral
54.012	2	1	6	LV Neutral
60.013	2	1	6	LV Neutral
97.02	2	1	6	LV Neutral
110.02	2	1	6	LV Neutral
13.009	2	1	7	HV Sanity
16.022	2	1	7	HV Sanity
72.016	2	1	8	LV Sanity
91.019	2	1	8	LV Sanity
48.011	2	-0.083333	9	HV Go - by choice
57.013	2	-0.1	9	HV Go - by choice
94.019	2	0.23333	9	HV Go - by choice
105.02	2	-0.1	9	HV Go - by choice
122.01	2	0.23333	9	HV Go - by choice
139.01	2	-0.18333	9	HV Go - by choice
9.0212	2	-0.13131	10	HV NoGo - by choice
21.009	2	0.050505	10	HV NoGo - by choice
44.011	2	0.18687	10	HV NoGo - by choice
115.01	2	0.020202	10	HV NoGo - by choice
125.01	2	0.10354	10	HV NoGo - by choice
161.01	2	-0.2298	10	HV NoGo - by choice
2.1533	2	-0.30985	11	LV Go - by choice
30.009	2	0.27348	11	LV Go - by choice
76.016	2	0.44015	11	LV Go - by choice
131.01	2	-0.39318	11	LV Go - by choice
152.01	2	0.34924	11	LV Go - by choice
156.01	2	-0.35985	11	LV Go - by choice
5.0204	2	-0.07197	12	LV NoGo - by choice
65.014	2	0.064394	12	LV NoGo - by choice
88.018	2	-0.26894	12	LV NoGo - by choice
100.02	2	0.23106	12	LV NoGo - by choice
136.01	2	0.14773	12	LV NoGo - by choice
147.01	2	-0.10227	12	LV NoGo - by choice
2.1533	2	-0.285	13	All - by value
5.0204	2	-0.27476	13	All - by value
9.0212	2	0.1908	13	All - by value
13.009	2	0.35675	13	All - by value
16.022	2	0.30774	13	All - by value
21.009	2	0.27285	13	All - by value
27.009	2	0.15026	13	All - by value
30.009	2	-0.21929	13	All - by value
34.009	2	-0.13165	13	All - by value
37.009	2	-0.32905	13	All - by value
44.011	2	0.26958	13	All - by value
48.011	2	0.23199	13	All - by value
54.012	2	-0.11185	13	All - by value
57.013	2	0.24134	13	All - by value
60.013	2	-0.17352	13	All - by value
65.014	2	-0.22727	13	All - by value
68.015	2	0.15852	13	All - by value
72.016	2	-0.30335	13	All - by value
76.016	2	-0.27638	13	All - by value
80.017	2	0.11369	13	All - by value
83.017	2	0.39611	13	All - by value
88.018	2	-0.28856	13	All - by value
91.019	2	-0.28882	13	All - by value
94.019	2	0.27983	13	All - by value
97.02	2	-0.16552	13	All - by value
100.02	2	-0.26459	13	All - by value
105.02	2	0.22371	13	All - by value
110.02	2	-0.31273	13	All - by value
115.01	2	0.18725	13	All - by value
119.01	2	0.12785	13	All - by value
122.01	2	0.23051	13	All - by value
125.01	2	0.22814	13	All - by value
128.01	2	0.38726	13	All - by value
131.01	2	-0.23271	13	All - by value
136.01	2	-0.23285	13	All - by value
139.01	2	0.18695	13	All - by value
147.01	2	-0.19587	13	All - by value
152.01	2	-0.26878	13	All - by value
156.01	2	-0.19662	13	All - by value
161.01	2	0.23801	13	All - by value
