onset	duration	parametric_modulation	regressor	description
6.017	2	1	1	HV Go
20.021	2	1	1	HV Go
35.018	2	1	1	HV Go
63.018	2	1	1	HV Go
122.02	2	1	1	HV Go
157.02	2	1	1	HV Go
31.017	2	1	2	HV NoGo
41.018	2	1	2	HV NoGo
82.018	2	1	2	HV NoGo
111.02	2	1	2	HV NoGo
119.02	2	1	2	HV NoGo
125.02	2	1	2	HV NoGo
27.02	2	1	3	LV Go
52.018	2	1	3	LV Go
72.018	2	1	3	LV Go
79.018	2	1	3	LV Go
108.02	2	1	3	LV Go
145.02	2	1	3	LV Go
24.021	2	1	4	LV NoGo
44.023	2	1	4	LV NoGo
102.02	2	1	4	LV NoGo
130.02	2	1	4	LV NoGo
135.02	2	1	4	LV NoGo
148.02	2	1	4	LV NoGo
11.017	2	1	5	HV Neutral
47.018	2	1	5	HV Neutral
66.018	2	1	5	HV Neutral
69.018	2	1	5	HV Neutral
85.018	2	1	5	HV Neutral
139.02	2	1	5	HV Neutral
2.1504	2	1	6	LV Neutral
60.018	2	1	6	LV Neutral
90.018	2	1	6	LV Neutral
95.018	2	1	6	LV Neutral
105.02	2	1	6	LV Neutral
116.02	2	1	6	LV Neutral
15.017	2	1	7	HV Sanity
75.018	2	1	7	HV Sanity
152.02	2	1	8	LV Sanity
161.02	2	1	8	LV Sanity
6.017	2	-0.11869	9	HV Go - by choice
20.021	2	0.17677	9	HV Go - by choice
35.018	2	-0.035354	9	HV Go - by choice
63.018	2	-0.28535	9	HV Go - by choice
122.02	2	-0.20202	9	HV Go - by choice
157.02	2	0.46465	9	HV Go - by choice
31.017	2	-0.087121	10	HV NoGo - by choice
41.018	2	-0.049242	10	HV NoGo - by choice
82.018	2	0.11742	10	HV NoGo - by choice
111.02	2	-0.049242	10	HV NoGo - by choice
119.02	2	-0.049242	10	HV NoGo - by choice
125.02	2	0.11742	10	HV NoGo - by choice
27.02	2	0.44444	11	LV Go - by choice
52.018	2	-0.30556	11	LV Go - by choice
72.018	2	0.19444	11	LV Go - by choice
79.018	2	0.27778	11	LV Go - by choice
108.02	2	-0.22222	11	LV Go - by choice
145.02	2	-0.38889	11	LV Go - by choice
24.021	2	0.22222	12	LV NoGo - by choice
44.023	2	-0.36111	12	LV NoGo - by choice
102.02	2	0.055556	12	LV NoGo - by choice
130.02	2	0.055556	12	LV NoGo - by choice
135.02	2	0.13889	12	LV NoGo - by choice
148.02	2	-0.11111	12	LV NoGo - by choice
2.1504	2	-0.36987	13	All - by value
6.017	2	0.29125	13	All - by value
11.017	2	0.34309	13	All - by value
15.017	2	0.32216	13	All - by value
20.021	2	0.18762	13	All - by value
24.021	2	-0.16093	13	All - by value
27.02	2	-0.15264	13	All - by value
31.017	2	0.10894	13	All - by value
35.018	2	0.1486	13	All - by value
41.018	2	0.1566	13	All - by value
44.023	2	-0.20523	13	All - by value
47.018	2	0.35025	13	All - by value
52.018	2	-0.12142	13	All - by value
60.018	2	-0.37036	13	All - by value
63.018	2	0.14506	13	All - by value
66.018	2	0.077854	13	All - by value
69.018	2	0.062105	13	All - by value
72.018	2	-0.16484	13	All - by value
75.018	2	0.30492	13	All - by value
79.018	2	-0.25719	13	All - by value
82.018	2	0.22409	13	All - by value
85.018	2	0.072433	13	All - by value
90.018	2	-0.10539	13	All - by value
95.018	2	-0.11298	13	All - by value
102.02	2	-0.23605	13	All - by value
105.02	2	-0.091151	13	All - by value
108.02	2	-0.22059	13	All - by value
111.02	2	0.17683	13	All - by value
116.02	2	-0.070561	13	All - by value
119.02	2	0.18529	13	All - by value
122.02	2	0.17	13	All - by value
125.02	2	0.29938	13	All - by value
130.02	2	-0.24466	13	All - by value
135.02	2	-0.13278	13	All - by value
139.02	2	0.087263	13	All - by value
145.02	2	-0.19626	13	All - by value
148.02	2	-0.14163	13	All - by value
152.02	2	-0.34425	13	All - by value
157.02	2	0.25342	13	All - by value
161.02	2	-0.26836	13	All - by value
