onset	duration	parametric_modulation	regressor	description
2.0253	2	1	1	HV Go
52.019	2	1	1	HV Go
62.019	2	1	1	HV Go
107.02	2	1	1	HV Go
134.02	2	1	1	HV Go
137.02	2	1	1	HV Go
22.015	2	1	2	HV NoGo
27.015	2	1	2	HV NoGo
30.015	2	1	2	HV NoGo
37.015	2	1	2	HV NoGo
81.016	2	1	2	HV NoGo
97.016	2	1	2	HV NoGo
40.015	2	1	3	LV Go
68.02	2	1	3	LV Go
119.02	2	1	3	LV Go
127.02	2	1	3	LV Go
154.02	2	1	3	LV Go
161.02	2	1	3	LV Go
10.015	2	1	4	LV NoGo
33.015	2	1	4	LV NoGo
72.021	2	1	4	LV NoGo
115.02	2	1	4	LV NoGo
122.02	2	1	4	LV NoGo
150.02	2	1	4	LV NoGo
45.016	2	1	5	HV Neutral
56.018	2	1	5	HV Neutral
59.019	2	1	5	HV Neutral
77.016	2	1	5	HV Neutral
92.016	2	1	5	HV Neutral
101.02	2	1	5	HV Neutral
7.0149	2	1	6	LV Neutral
16.015	2	1	6	LV Neutral
86.016	2	1	6	LV Neutral
104.02	2	1	6	LV Neutral
142.02	2	1	6	LV Neutral
157.02	2	1	6	LV Neutral
19.015	2	1	7	HV Sanity
145.02	2	1	7	HV Sanity
65.02	2	1	8	LV Sanity
130.02	2	1	8	LV Sanity
2.0253	2	-0.087121	9	HV Go - by choice
52.019	2	-0.23106	9	HV Go - by choice
62.019	2	-0.0037879	9	HV Go - by choice
107.02	2	-0.0037879	9	HV Go - by choice
134.02	2	0.24621	9	HV Go - by choice
137.02	2	0.079545	9	HV Go - by choice
22.015	2	0.26136	10	HV NoGo - by choice
27.015	2	-0.32197	10	HV NoGo - by choice
30.015	2	-0.4053	10	HV NoGo - by choice
37.015	2	0.3447	10	HV NoGo - by choice
81.016	2	-0.30682	10	HV NoGo - by choice
97.016	2	0.42803	10	HV NoGo - by choice
40.015	2	-0.22601	11	LV Go - by choice
68.02	2	0.02399	11	LV Go - by choice
119.02	2	-0.036616	11	LV Go - by choice
127.02	2	-0.14268	11	LV Go - by choice
154.02	2	-0.22601	11	LV Go - by choice
161.02	2	0.60732	11	LV Go - by choice
10.015	2	0.060606	12	LV NoGo - by choice
33.015	2	-0.05303	12	LV NoGo - by choice
72.021	2	0.060606	12	LV NoGo - by choice
115.02	2	-0.35606	12	LV NoGo - by choice
122.02	2	0.060606	12	LV NoGo - by choice
150.02	2	0.22727	12	LV NoGo - by choice
2.0253	2	0.13571	13	All - by value
7.0149	2	-0.11036	13	All - by value
10.015	2	-0.17909	13	All - by value
16.015	2	-0.15136	13	All - by value
19.015	2	0.31642	13	All - by value
22.015	2	0.19827	13	All - by value
27.015	2	0.22352	13	All - by value
30.015	2	0.17937	13	All - by value
33.015	2	-0.20437	13	All - by value
37.015	2	0.25175	13	All - by value
40.015	2	-0.18607	13	All - by value
45.016	2	0.11992	13	All - by value
52.019	2	0.19649	13	All - by value
56.018	2	0.091965	13	All - by value
59.019	2	0.064722	13	All - by value
62.019	2	0.17336	13	All - by value
65.02	2	-0.28916	13	All - by value
68.02	2	-0.22436	13	All - by value
72.021	2	-0.18386	13	All - by value
77.016	2	0.33181	13	All - by value
81.016	2	0.1326	13	All - by value
86.016	2	-0.34293	13	All - by value
92.016	2	0.13116	13	All - by value
97.016	2	0.30799	13	All - by value
101.02	2	0.38556	13	All - by value
104.02	2	-0.33092	13	All - by value
107.02	2	0.22422	13	All - by value
115.02	2	-0.268	13	All - by value
119.02	2	-0.15413	13	All - by value
122.02	2	-0.25474	13	All - by value
127.02	2	-0.21458	13	All - by value
130.02	2	-0.28323	13	All - by value
134.02	2	0.27997	13	All - by value
137.02	2	0.29496	13	All - by value
142.02	2	-0.15326	13	All - by value
145.02	2	0.31074	13	All - by value
150.02	2	-0.21739	13	All - by value
154.02	2	-0.27643	13	All - by value
157.02	2	-0.11295	13	All - by value
161.02	2	-0.21332	13	All - by value
